"subject","a","ter","p","rd","sda","fitStat","iterNum","whichCondition"
5352,0.144879771968182,0.307616961199644,0.136332131466229,0.0461178755307084,2.19197174574157,22.6982554480388,105,100
5214,0.207359824317902,0.419814093417045,0.148677261769557,0.00685996487835974,2.43520940867235,14.0869626883238,52,100
5353,0.115103741016034,0.270764380339779,0.19670886914611,0.036220793103448,1.03723937564818,9.0268893840818,66,100
5271,0.120938518224508,0.249967483201652,0.177239968295573,0.00806775370111238,1.33420665819128,370385.523755489,85,100
5272,0.0938995064440143,0.209838114746027,0.130914550881415,0.0232317531151207,2.01598095223643,5.5768757311542,47,100
5354,0.0995312038384859,0.19380044747648,0.132161151148032,0.0359388012516467,2.33692911812326,5.75907393691615,83,100
5215,0.157978693516064,0.261391245971214,0.147825042810656,0.0092969810524991,2.31138150724367,32.8750641186291,60,100
5402,0.164060042973746,0.419354493425532,0.130989297080463,0.000110259944957136,1.59075021844787,32.7610945277954,116,100
5355,0.11318857116785,0.222884862356357,0.196858820935711,0.0489133878884139,2.95998920721857,40.8352447731191,46,100
5434,0.208937564311509,0.41776194393394,0.167756423887873,0.00214010177752648,1.70488495325275,62.8862789678399,78,100
5217,0.0874798453651132,0.180118815179032,0.144833033171135,0.00586131722853013,1.82325659161117,434838.719104423,84,100
5357,0.0772379973090173,0.180278087389352,0.155702141892971,0.0134316984901524,1.49567881803847,14.5118929441829,74,100
5412,0.0964128737223587,0.182836129942549,0.141794613756665,0.0319237780045618,1.83402650965863,5.84811696054553,88,100
5218,0.0970312289565178,0.301998797917084,0.456364381238191,0.0481316184265112,2.89551798179626,20.6298996151486,69,100
5273,0.110860226687743,0.240862283594594,0.151363971846664,0.0190096879870154,2.66464606818236,28.1555889396354,154,100
5436,0.163861344130927,0.180729701565673,0.132107130217568,0.000321217352604173,3.00052688613072,3333333.74246156,55,100
5413,0.0853508985595283,0.180919214575222,0.131734084599954,0.0277417889663564,2.97900467309622,67.3690406295964,79,100
5437,0.120726691045604,0.180998328723013,0.131153465243988,0.00973551840643814,2.81628839724607,48.0370244524905,48,100
5360,0.134305953934853,0.191704923969402,0.180501469719523,0.0195735457900953,3.08793936078797,16.8143053429938,177,100
5414,0.10066768971952,0.350023797352573,0.130778358969988,0.000103973056944039,0.932947922014038,15.4323514020111,117,100
5219,0.143360181004345,0.181752072961081,0.130583267053221,0.0187272616855733,2.6900398075524,1.87681354951717,114,100
5441,0.111659446986961,0.181141870250508,0.144314979841065,0.0116534560678474,2.87845291248533,30.2569637555772,115,100
5222,0.124824051487523,0.198046900024793,0.188798794077225,0.00620207319767054,1.58022841597584,20.4544459091475,70,100
5419,0.138831657166956,0.412037498352024,0.139546914639453,0.027938953129712,1.45835800104818,10.0756715282289,61,100
5277,0.0877904837290523,0.198798210666677,0.131274675670867,0.000423202826547285,2.80548384904212,51.1712971215647,150,100
5442,0.117969002814851,0.231707264373738,0.160884118103303,0.0222827575763687,2.38642275673895,14.2526808834521,79,100
5362,0.17218000284589,0.314272036861413,0.164356528513735,0.0161457769104609,2.70706600365843,1.056272476827,89,100
5223,0.111614875072995,0.357498489550028,0.131711206584079,0.00236315496566848,2.1594510759867,15.1124590283567,95,100
5225,0.154345126155764,0.251068285648674,0.228972988257185,0.0229148014152092,2.70299528475723,12.9456281649053,31,100
5278,0.161123160973974,0.180100839922543,0.130798973932089,0.00840807231697073,2.11619467284034,22.1635111379101,84,100
5364,0.118102669892057,0.182224616279371,0.138546617167935,0.000607101905538521,0.783155345289865,83.3159238439677,93,100
5428,0.129689705228522,0.180780748178076,0.130011645988615,0.0413221904217849,0.867681307235098,23.1303661767687,141,100
5366,0.167335809564218,0.2707461676682,0.270910854451641,0.0553024625881509,2.84255118369833,4.36682748496662,34,100
5446,0.133880293735624,0.236528539206474,0.165866615145725,0.0248084990897975,2.78289619852614,13.210689748934,105,100
5438,0.0734505030739636,0.331526981197132,0.131551115628513,0.00145646549069018,2.37934162135422,117.626225495915,162,100
5448,0.092975636258221,0.377635705502532,0.382375007521858,0.0523608368709659,0.572392276804692,0.249223614343854,130,100
5367,0.227004934891553,0.357712377938637,0.355047781155306,0.0567759686117349,0.590218344803659,1.91777340331383,86,100
5440,0.134391165905286,0.415777922775596,0.130368968449744,0.064493804696244,1.70938397532515,13.7017289292473,51,100
5449,0.0996505586144715,0.33674728737487,0.150942534175378,0.05092351020449,1.02846541004349,3.83730454962185,76,100
5443,0.178931966423959,0.419707832496398,0.624500891834218,0.0406470199490212,2.68079495726239,1.1379408263136,73,100
5282,0.13926272187664,0.18300552997025,0.26979960189852,0.0123266055958522,2.44224834645676,32.1564270680479,64,100
5227,0.164794238248812,0.41941206894502,0.14603930058878,0.000500097500401045,1.47171203894466,1.58148413988881,129,100
5228,0.204927981192561,0.188889797934948,0.612275767253049,0.038246713908271,0.950882646496404,0,21,100
5444,0.106342260365354,0.25692259110166,0.238629959163725,0.00206944794375449,0.758391275315933,10.6191543178645,136,100
5232,0.097222870665208,0.333541468442398,0.171946471305278,0.0558644417648348,0.496429140638236,0.527443681563586,152,100
5283,0.181007907092263,0.236817219721632,0.132363333815507,0.00251611711011355,1.59924296123194,2000007.9754558,104,100
5458,0.180474852362322,0.180338238753709,0.130740721527872,0.0129632922065483,2.86326484743597,23.2931628616211,144,100
5370,0.192322201359387,0.419517495173097,0.130512194429156,0.00691799207816954,2.84827147866945,0.366547589593769,175,100
5233,0.137550588680809,0.270303685923999,0.130239976517449,0.000130461331265322,0.561694709378782,10.8061041644553,83,100
5287,0.216744292097373,0.331524086734909,0.298184137265583,0.00601411103697654,2.73952850986399,3.28302682185796e-06,67,100
5371,0.126783529423291,0.204297375086729,0.139231569988227,0.021838640887123,2.85041232659496,3.11604728159442,78,100
5291,0.180682582010186,0.192943560587586,0.270272169244486,0.0223872635582287,3.06598551742011,28.1455409701174,79,100
5463,0.107106830196282,0.180941817034907,0.131385117837011,0.00236100868794689,1.85454381597363,29.5162858161631,165,100
5447,0.170359230817731,0.374065500701894,0.131087067990032,0.0126173197481791,2.77968327528321,0.690500121488667,148,100
5470,0.0905900031817443,0.320492507666375,0.283080768808443,0.0662414382727898,0.504093597312626,2.00420607748869,77,100
5455,0.136262896230792,0.335213666744279,0.130254027254877,0.0101392559285993,1.75336012650045,8.38510476360583,64,100
5373,0.228479954942019,0.186379764348333,0.329378455247963,0.00145548228106119,0.756136441860609,0.00214284046504307,147,100
5235,0.164619053491744,0.207750950771012,0.14613284462183,0.0126206338623992,2.30764908171046,25.4300543373886,145,100
5472,0.159019353462717,0.181031807352721,0.151553818702975,0.0165262621102967,2.48038357019519,11.8159910474235,54,100
5457,0.123463485241848,0.202742856479698,0.138309975793131,0.0227777438752538,3.07163315417142,23.6367993686636,60,100
5236,0.120435005073488,0.248314794165153,0.222768046955476,0.0280378363610164,2.40503733999963,15.8024473961274,54,100
5480,0.157257664804928,0.387948408133581,0.176574262303486,0.0386639459907723,0.547555385893121,1.99992306820087,55,100
5292,0.160079099598256,0.415632549184846,0.130343694753636,0.00110888266027409,0.890121585056533,5.3535494695047,148,100
5240,0.174675934829569,0.252118411467175,0.397013977057824,0.0114085325578397,2.87648611481488,0.0129509842070874,48,100
5374,0.174913188911287,0.367900879697421,0.266763519897086,0.0174028233113995,3.05295994746983,2.756289232752,107,100
5293,0.220842284924505,0.248316791307867,0.538121673907149,0.0602087915520811,2.69146471608616,0.49366652841779,114,100
5375,0.142732381841873,0.416910828132035,0.149851412397187,0.00123978762428248,0.865918382528853,2.61334125911588,69,100
5484,0.136588768234873,0.38374318039179,0.158209028053228,0.0213833347290041,2.70882207599452,12.3499134666061,100,100
5295,0.185605978555219,0.269382730952747,0.328282417727887,0.0271307917031329,2.06672565724289,14.705117548987,45,100
5459,0.141882826367489,0.181020033505773,0.130382742985663,0.0197506665820059,2.92791180897454,25.6213594239492,149,100
5241,0.129721246332884,0.240143448146329,0.211316420464782,0.00190059408870931,2.7617505374093,70.2830766374897,154,100
5300,0.215908370819649,0.385469726530056,0.463319189856332,0.00416840853017154,1.85428218282394,0.000116111422831865,64,100
5460,0.0969426566459976,0.180730862984402,0.197800088992668,0.00813590518802326,1.49938245572585,55.6209375186264,100,100
5493,0.11168123499216,0.371408510155983,0.13037908889043,0.0498060474286923,0.525111632932364,5.59027398002785,109,100
5377,0.0852912709113686,0.180290930438783,0.13876076457889,0.00346716310419096,2.72160158318223,131.013464348044,128,100
5464,0.126064792820562,0.253414107574343,0.248221237037652,0.0267643377395909,2.95478323138186,6.66928527669564,76,100
5494,0.0916593945540676,0.180240250104875,0.141187888431993,0.00887421116029224,2.37956018961229,31.4361576630445,87,100
5303,0.118761119709048,0.406863107979047,0.228017880489541,0.062948416737375,0.958030870222824,12.5246193383363,100,100
5243,0.155180544747994,0.382030586466103,0.132600684108295,0.000801595244377955,1.0888332881,37.0460976599463,64,100
5306,0.107235151160537,0.347095368930086,0.138723280232685,0.0155972462464249,1.47808038783027,7.62462081658095,54,100
5379,0.116087597877527,0.290839477140986,0.223092970030971,0.000799354025925324,0.805685807586242,11.168752495448,131,100
5496,0.111546680032835,0.26746471293048,0.189207226020367,0.030246263741864,2.18319179578516,19.0633518483359,79,100
5465,0.160726828612146,0.419911790158599,0.130015612529724,0.0069998700820772,1.98368111250605,17.654542673533,60,100
5307,0.173020987439183,0.198132221746117,0.292330511914533,0.0234329892371174,3.07216357584861,8.25253970873869,68,100
5245,0.145208757921093,0.182863644606585,0.150460324721142,0.0107476649447293,2.88205854760891,25.6994216165682,103,100
5477,0.103033598556976,0.291032548674232,0.247412981858199,0.0295072676682845,1.54338272771518,7.33340095586313,95,100
5311,0.128331387722134,0.187017020098865,0.134769656393678,0.0479485818965796,1.7399769750064,34.9301087021044,61,100
5501,0.131327553232698,0.182705779864443,0.139907285832346,0.00885395146762451,2.2889774625882,13.5458040251055,88,100
5380,0.228861981199099,0.272938162585598,0.219154429788609,0.0625659809640144,0.665934893671578,0.000176096634887248,107,100
5479,0.13089706755057,0.253237053991252,0.133320206285583,0.0216268121166932,3.0882385351196,13.176551559721,50,100
5313,0.134141198360222,0.308217462223985,0.131100651339136,0.0106851295289982,2.16496383622486,19.1106618645206,59,100
5248,0.114806010783733,0.191513614217267,0.167650164182701,0.0208805692612638,2.40313234612558,17.6700521654054,93,100
5481,0.0847758130536457,0.274720118180161,0.307237713777848,0.0583307331944778,3.01841604302237,9.80991002208333,104,100
5381,0.100686787705919,0.20209835703642,0.130687724653409,0.0143506506903282,2.2089022717056,17.6483232544681,94,100
5482,0.0821381402215137,0.241874862620577,0.201119585042552,0.0493149383561062,3.02715653992575,28.2516102430147,59,100
5253,0.0958224640213098,0.228426191927729,0.20147489906036,0.0139042113501116,2.62217441903968,24.2496569751604,61,111
5505,0.108693606473169,0.245065046004299,0.170922833454609,0.0325689399870475,1.78988129678309,12.4059494298427,31,100
5249,0.118038651117074,0.195421212777493,0.131149332658528,0.00752063690645008,2.864383488112,47.5706624725997,92,100
5504,0.14351236701826,0.247618690355015,0.130816623880165,0.0015600458075601,1.31988725647359,4.53535251422111,113,100
5383,0.211546245070835,0.298635542161855,0.581475650864006,0.0131203518410812,1.90560172743436,0.117545462537624,105,100
5512,0.113651017454294,0.210758619671269,0.271784027520972,0.0236257074456546,3.01500066047364,7.62269184971048,82,100
5384,0.214851060017191,0.255718148309353,0.275680018359515,0.0355052646151977,1.52760880866531,4.44433025665312,76,100
5251,0.146262653354972,0.329920769689918,0.131355381249574,0.00857759747738543,3.00338232809913,11.6113103232674,80,100
5326,0.142584799121859,0.213064651696711,0.190805843105431,0.0191119108482878,2.96864117531044,62.1091589804393,57,111
5255,0.146938999417924,0.252550838361404,0.130883003966499,0.00398849729402,1.78282667039876,27.7834647521663,134,111
5252,0.132880531033091,0.181115935309693,0.132173062674096,0.0469964665173859,2.13654312063811,16.5784966726521,77,100
5258,0.12013608632052,0.305854213813701,0.209958458255659,0.0111028278146587,1.69255787932722,4.99081005182256,79,111
5514,0.223460591306187,0.361206500617886,0.199298031410368,0.0550335587470892,0.923266666837837,17.0210755191872,94,100
5328,0.146076956775048,0.255139569119748,0.202306785666034,0.027982616629797,3.08543161728351,53.3051399332459,88,111
5260,0.106231962531757,0.309977913821338,0.2210179061878,0.0488226399532532,3.09271978723555,32.6577929361805,68,111
5519,0.0966889223076754,0.180018117532387,0.130461061034777,0.0064182746883587,2.67670742585393,79.9295095470754,88,100
5388,0.115754020226805,0.323943359740314,0.222041728596031,0.0383962820706358,2.82194592499875,39.3018399569023,126,111
5332,0.130685877396905,0.228409839819759,0.234257488389608,0.0328855087201413,2.77664817015856,60.5827368925862,76,111
5263,0.10277568512886,0.299549701970658,0.347276751106597,0.0507518344632114,3.0090718897568,11.0153921570072,99,111
5202,0.189736259026589,0.419961195368815,0.28624250685082,0.0155037120807511,2.01006315591663,18.1172017105644,58,111
5334,0.133010114216351,0.262661577198241,0.226882485394008,0.0181315689363051,2.04705468863965,29.9860264457217,50,111
5220,0.108348662619118,0.400458366369554,0.130115215685967,0.0363071331903816,1.89738530707937,16.2584599406839,79,100
5389,0.116235642514034,0.245917949793577,0.135739830050385,0.0373952377461901,2.25206166829171,32.5966418561102,93,111
5204,0.0913959067321642,0.183942616414279,0.206735853572201,0.0137390237049748,3.02402602513688,23.9196752430545,93,111
5264,0.20352436252209,0.320440121090672,0.282579230984314,0.0184764618753689,2.15199132917449,10.7586796612101,64,111
5310,0.116477336486329,0.181454600523328,0.131926332995461,0.0137006599455127,2.91577284134179,23.1655780224599,82,100
5390,0.112477070668991,0.238043843049711,0.203248380512567,0.0188176715585817,2.58416254571367,48.8034778406742,69,111
5267,0.105924251933915,0.200010701833871,0.226601648989684,0.0173395161745442,1.87586129894062,25.7405053962144,84,111
5206,0.106696257235328,0.228271016064079,0.224021015248921,0.0124089608863404,2.01079799761548,68.7447072762811,120,111
5404,0.08971529350938,0.261193441126075,0.270489187586851,0.00746616810947196,1.12706735356087,34.5052686728186,109,111
5268,0.138359331609229,0.334306988937946,0.156062319904242,0.000948133211960732,0.69011278337544,44.5677366751896,77,111
5340,0.130226440721982,0.182350112207372,0.237800624996645,0.0197196047683414,2.59153220342683,114.688339153967,49,111
5207,0.111136703042857,0.409027207493555,0.2288057126584,0.0602419593911063,0.581683342443528,37.7859395299579,92,111
5405,0.0981098656669708,0.236188143886702,0.201091681024496,0.0242268601439952,2.37902355211774,52.8689321951676,82,111
5393,0.168952843277657,0.344908599960541,0.191394195371322,0.0161468828649722,2.78882189751337,58.9852403953785,106,111
5269,0.137788791333641,0.254666946850963,0.25411984443198,0.0149569223347452,2.22334452814127,30.506382393477,88,111
5341,0.134640814038603,0.357939762260133,0.284531519042856,0.00470310544783719,1.00300012033619,32.1189189864391,94,111
5394,0.083993563620705,0.205628392534375,0.232109011660818,0.0265733283556745,2.11213970225106,54.1689978585672,56,111
5208,0.131616367700362,0.340556547088125,0.239399660978604,0.0294965902200424,2.49943450538363,20.7014024568624,94,111
5270,0.0854710125258629,0.19180164338044,0.130397269098647,0.00338168381208044,1.07114988724557,19.4044778226997,63,111
5409,0.125678026821891,0.191385076417368,0.157741555798482,0.0072302763011376,1.63042465410329,89.1450639504076,87,111
5271,0.107412837503675,0.220420838614848,0.134479289043707,0.00933376562685096,1.56522471153043,31.8815282509457,55,111
5343,0.165010428826883,0.266575905791281,0.195675206567511,0.0207491940129848,2.57296923248579,47.4399822750222,65,111
5395,0.121548729771836,0.261541947188339,0.260620263188968,0.0457214971246281,2.76604012413329,76.1004419472643,134,111
5418,0.126124355703925,0.407576167158759,0.140586375807562,0.0482601427942049,2.79838059586424,21.629391383984,75,111
5344,0.125316571126184,0.183716414797364,0.23349131779677,0.0288401779513188,2.73484369344827,77.7829681037944,86,111
5272,0.128298546433024,0.202346165317355,0.167276721498656,0.0149977654328505,2.09443108072075,51.7078489262109,83,111
5346,0.105167038150083,0.194625602049997,0.236823841194763,0.00884594274768663,1.62317698689097,109.378506380459,74,111
5273,0.114183452567588,0.194922732051143,0.190304279982257,0.0107086061940087,1.73331635087129,76.018599320329,75,111
5396,0.141788546336374,0.417963773824766,0.16791086664035,0.0318770006788362,2.27914718080415,27.8676605219594,70,111
5429,0.118117978209573,0.216849645663519,0.131391486393229,0.0028312870552545,1.22142252832687,35.4842137508365,99,111
5212,0.178961894682251,0.253778694126202,0.328063005812188,0.0248891343255946,3.02813012954393,30.9952604289416,140,111
5277,0.0966049398511398,0.211721283756027,0.194753658786342,0.0190908863719574,2.24927976100148,45.4176524493767,61,111
5352,0.135140213240175,0.291245670737236,0.220328551069136,0.0243186169806186,3.0202337424658,24.7457945737099,157,111
5353,0.095782179264967,0.206532280651815,0.201146335580007,0.0128054469424533,1.83363747449115,74.0727525932503,56,111
5401,0.150194536917665,0.230973157390271,0.130126875136975,0.00141509972176523,0.818496206582288,51.3866043829485,110,111
5213,0.152217160114812,0.223919426751211,0.208192261956112,0.0107457867707038,2.30772237941091,24.7648267876886,73,111
5432,0.135779570209306,0.265452744388705,0.1947289155844,0.00146254684135077,0.724095728539336,25.1547939549732,139,111
5278,0.159842721793544,0.370083690191046,0.171942402961433,0.0157582388519949,2.38733805942535,20.0886334304292,65,111
5354,0.0703820223662188,0.19399149551205,0.140376737457035,0.00374859041775231,0.69818593005836,15.8428306337459,144,111
5402,0.136952453859846,0.394275553974777,0.158527493988295,0.0318372752715002,1.33546235428378,12.77524971081,68,111
5355,0.112077955450413,0.190392749994324,0.346519494227645,0.0116023096900015,1.7319095596981,87.2810245897077,55,111
5433,0.153132867950897,0.183771349889183,0.149633146737218,0.0269177128728242,2.91642249547633,68.891974757094,58,111
5412,0.0957942575496195,0.202455332986027,0.225330762556688,0.0447027693557875,2.57704630521882,45.1993232456142,92,111
5357,0.0871766544108471,0.201121709297897,0.180554995672092,0.00880581003638859,1.44369873707974,52.7381757497641,106,111
5214,0.229192740341105,0.418921260241522,0.172726927347234,0.00525553237177624,2.04584995267589,49.1449638176402,63,111
5360,0.120217160684768,0.195925967165172,0.131388780540354,0.00801340935923548,2.09490184970263,59.9062790447232,73,111
5413,0.114933329903299,0.183122412738826,0.285094858044327,0.00477737604052909,1.28099851421373,71.5592973798611,107,111
5215,0.174441439440618,0.244094764494729,0.248744499249672,0.0263730450778656,2.91709917803569,43.7528912905145,59,111
5414,0.143511474552378,0.282641101430207,0.201073793058668,0.0287213522496104,2.3730111758972,44.0843839985358,38,111
5282,0.117156460105223,0.265970817593504,0.379563623019772,0.0165906518582712,2.643234674648,18.8766246847603,127,111
5217,0.0870167882761515,0.225268390876365,0.135720837385901,0.0234008951337229,2.67108054974042,40.6340987838724,106,111
5434,0.205220013588837,0.417673804427761,0.169672647322726,0.010015633114173,2.42852822336985,54.7036626042347,94,111
5362,0.156790207227095,0.280002287173284,0.207347754721124,0.0123903949040312,1.75582705493741,49.0641246285727,87,111
5436,0.143048110751435,0.386990590779483,0.158504224144854,0.0249168366991011,1.49865489295647,27.7178720286448,27,111
5218,0.0880156719527887,0.253436144857019,0.341880177144175,0.00546461493345712,0.879738942935122,17.1920100984111,100,111
5283,0.152155104883807,0.315839440623037,0.194352498992906,0.0205153684659603,2.06673135103118,20.0099727656673,75,111
5219,0.159160498454177,0.308659471256309,0.225115399971475,0.0335391247071364,2.42046555448696,147090.85989684,32,111
5419,0.141179013442723,0.305946892289122,0.167711580568549,0.0032202940026372,1.13053003275937,59.8463218478509,96,111
5437,0.110677716338726,0.310523414588699,0.130266659503805,0.000649859681242821,0.609333565240625,26.7168507678589,90,111
5364,0.121257397613201,0.180248333518779,0.142452426425505,0.0027140741202766,1.48438439753884,47.5388454460085,107,111
5287,0.196296399467767,0.199992173677471,0.288495562772461,0.0203448745537255,2.69507556593563,82.8402549815043,62,111
5222,0.103855123863709,0.25919742666995,0.335404848682979,0.00865087148241233,1.24907688824981,20.2458938546842,55,111
5428,0.111541871868423,0.200041006342744,0.195514449731837,0.0148057927676155,1.89240352536668,60.0221527047789,70,111
5366,0.121954000603783,0.270837974344471,0.3100721168871,0.0419415725470607,2.8912876685448,50.7330927291281,59,111
5441,0.0820067267656641,0.232849501351012,0.236382470743071,0.00765703185518784,1.48501363902315,35.765408818871,91,111
5291,0.119257100978583,0.207348730947305,0.18762235954219,0.00586633439857548,1.32714021663122,79.711375890908,66,111
5438,0.0877449409074815,0.309697906086867,0.242812190696938,0.0503627583903154,0.67426210856693,17.8423579399299,86,111
5223,0.119785047842696,0.394806394382649,0.134048199700031,0.000490844241436576,0.749406291387716,22.167870049592,68,111
5367,0.160295721178127,0.326359094340654,0.276177999814642,0.0278556059560346,2.83924696171103,14.1163027879883,68,111
5292,0.127880583810088,0.270524778807167,0.205522123737465,0.0263518715259595,2.70039969530571,37.8068947923805,56,111
5442,0.107094585601599,0.223566732750902,0.203138367970044,0.00350561922917781,1.08926224202077,29.0414064130854,100,111
5225,0.0960620022575924,0.240736250484462,0.201200522156281,0.00587266355344553,1.18157783840973,110.119513602239,109,111
5293,0.0939646363282933,0.259199117675073,0.230224749906705,0.00898027566523472,1.20982495637863,52.5199106816688,92,111
5446,0.105515123261168,0.260401303140788,0.225428604334674,0.0248635686141073,2.24978470395505,58.33858363622,86,111
5440,0.133362906274863,0.302324178619215,0.215369386577925,0.0189602869766221,2.20153887475373,59.0302583547174,122,111
5370,0.207244968199993,0.419202647601995,0.213859824703859,0.0273890493244423,1.65587664158559,18.4989455790549,84,111
5295,0.137019678021666,0.265057653512603,0.360464826558406,0.0229956263129869,2.43506873864156,30.1453033567145,91,111
5371,0.101112678341909,0.309267469927888,0.235717420584187,0.0562529840706251,1.58888235481725,20.8308415214707,63,111
5448,0.110150778610769,0.240945131638417,0.32399899139098,0.0270067019030122,2.15561580337701,49.9003635592174,86,111
5443,0.142790920722829,0.199603104167888,0.24023554738686,0.0153465959435136,2.46424327950686,148.062856252635,92,111
5449,0.139929388355036,0.22163017379567,0.260748583796285,0.0124731676189034,1.62703709672874,44.7787275618899,69,111
5300,0.197498723099869,0.417496200782679,0.186717212307304,0.00644726384253599,1.28462706454057,23.9967316631936,77,111
5227,0.153193849566295,0.419517388612238,0.139521440791127,0.0313426314614361,2.87204318390791,47.453426009709,126,111
5444,0.10262457775384,0.258768397425395,0.322166916723683,0.0031635332048405,0.812301948022331,38.6463004850283,71,111
5303,0.130304537908528,0.214109032275163,0.241480059121363,0.0135275774877425,2.12510214670391,89.779586764955,49,111
5228,0.154836709036805,0.256743853826353,0.315841474159501,0.0293261180101433,2.35734460357325,42.4826662258322,68,111
5306,0.118215883247423,0.180065934659137,0.216743245056016,0.00775268252661917,1.77040723303829,45.8096474517505,43,111
5373,0.192773110021531,0.307438202670515,0.166511034977995,0.028206709980239,2.3291105020527,16.7694624437783,117,111
5307,0.0950795160798317,0.226165898942166,0.278709955889974,0.00496808046156265,1.10550286855027,45.5263309765617,53,111
5232,0.135997513726832,0.195024324664889,0.146036208659507,0.0285469715274284,2.3151411207219,59.1744811663483,52,111
5458,0.172819764420187,0.292857173481566,0.130586818651974,0.00390234161596211,1.92193214422462,43.6859117283037,95,111
